cust_id,prod_id,product_name,category,purchase_amt,purchase_date
CUST186,PROD032,Mouthwash,Oral Care,48.49,2024-02-12 22:58:41
CUST011,PROD040,Perfume,Fragrance,31.99,2024-12-20 14:25:21
CUST451,PROD030,Diffusers,Aromatherapy,82.49,2024-11-15 07:06:54
CUST288,PROD001,Shampoo,Hair Care,45.49,2024-09-22 03:32:27
CUST395,PROD041,Body Mist,Fragrance,98.49,2024-09-27 21:04:42
CUST322,PROD026,Mascara,Makeup,70.99,2024-07-14 23:33:39
CUST137,PROD029,Aroma Candles,Aromatherapy,63.49,2024-05-30 12:42:31
CUST174,PROD027,Blush,Makeup,53.99,2024-10-20 00:04:06
CUST505,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-06-26 05:15:01
CUST459,PROD042,Cologne,Fragrance,56.99,2024-10-10 08:07:15
CUST231,PROD015,Body Lotion,Body Care,58.99,2024-12-20 17:43:28
CUST502,PROD035,Shaving Cream,Shaving,46.49,2024-11-03 04:20:12
CUST501,PROD005,Hair Mask,Hair Care,48.49,2024-03-05 14:16:24
CUST595,PROD003,Hair Oil,Hair Care,35.49,2024-09-05 16:24:15
CUST472,PROD041,Body Mist,Fragrance,98.49,2024-07-16 15:48:11
CUST531,PROD024,Lipstick,Makeup,84.49,2024-03-19 15:47:31
CUST217,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-01-31 10:00:19
CUST226,PROD014,Cuticle Oil,Nail Care,18.99,2024-02-02 04:47:57
CUST272,PROD026,Mascara,Makeup,70.99,2024-06-18 00:56:47
CUST427,PROD027,Blush,Makeup,53.99,2024-01-22 00:07:21
CUST329,PROD012,Nail Remover,Nail Care,96.49,2024-09-30 06:54:46
CUST084,PROD001,Shampoo,Hair Care,45.49,2024-03-21 07:08:02
CUST532,PROD028,Essential Oils,Aromatherapy,35.99,2024-01-30 13:34:18
CUST296,PROD031,Toothpaste,Oral Care,49.99,2024-02-15 09:26:32
CUST213,PROD018,Deodorant,Body Care,43.99,2024-04-06 15:24:52
CUST167,PROD014,Cuticle Oil,Nail Care,18.99,2024-01-24 23:10:40
CUST246,PROD034,Razor,Shaving,21.49,2024-07-16 11:33:30
CUST007,PROD035,Shaving Cream,Shaving,46.49,2024-11-09 23:04:35
CUST540,PROD013,Nail Strengthener,Nail Care,58.49,2024-11-29 07:28:47
CUST540,PROD005,Hair Mask,Hair Care,48.49,2024-08-22 12:39:30
CUST034,PROD025,Eyeliner,Makeup,12.49,2024-02-18 09:40:54
CUST539,PROD024,Lipstick,Makeup,84.49,2024-03-31 20:03:20
CUST394,PROD026,Mascara,Makeup,70.99,2024-12-01 04:11:29
CUST473,PROD034,Razor,Shaving,21.49,2024-05-31 16:47:37
CUST163,PROD028,Essential Oils,Aromatherapy,35.99,2024-06-23 01:04:48
CUST566,PROD030,Diffusers,Aromatherapy,82.49,2024-06-08 11:06:03
CUST471,PROD036,Aftershave,Shaving,43.49,2024-06-06 16:05:27
CUST520,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-03-06 03:22:57
CUST377,PROD041,Body Mist,Fragrance,98.49,2024-06-29 06:56:47
CUST255,PROD004,Hair Serum,Hair Care,85.49,2024-12-21 01:35:51
CUST415,PROD012,Nail Remover,Nail Care,96.49,2024-11-07 19:33:50
CUST099,PROD040,Perfume,Fragrance,31.99,2024-04-16 13:18:37
CUST227,PROD002,Conditioner,Hair Care,89.49,2024-04-10 10:23:46
CUST307,PROD008,Sunscreen,Skin Care,65.99,2024-03-04 20:53:48
CUST086,PROD018,Deodorant,Body Care,43.99,2024-04-16 00:13:52
CUST218,PROD031,Toothpaste,Oral Care,49.99,2024-08-27 06:13:11
CUST069,PROD032,Mouthwash,Oral Care,48.49,2024-06-21 08:20:06
CUST568,PROD011,Nail Polish,Nail Care,23.49,2024-03-09 01:06:40
CUST276,PROD016,Body Wash,Body Care,7.49,2024-01-29 03:32:21
CUST037,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-03-10 16:55:21
CUST329,PROD018,Deodorant,Body Care,43.99,2024-11-09 15:29:22
CUST096,PROD028,Essential Oils,Aromatherapy,35.99,2024-07-29 12:39:08
CUST436,PROD041,Body Mist,Fragrance,98.49,2024-12-19 11:29:29
CUST514,PROD030,Diffusers,Aromatherapy,82.49,2024-09-06 06:26:58
CUST392,PROD008,Sunscreen,Skin Care,65.99,2024-01-14 01:35:09
CUST139,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-11-04 12:32:41
CUST233,PROD021,Straightener,Tools/Accessories,78.99,2024-11-25 04:19:45
CUST091,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-04-27 15:38:38
CUST337,PROD031,Toothpaste,Oral Care,49.99,2024-08-10 06:59:41
CUST153,PROD024,Lipstick,Makeup,84.49,2024-02-10 12:36:45
CUST241,PROD014,Cuticle Oil,Nail Care,18.99,2024-09-16 06:53:44
CUST508,PROD009,Face Scrub,Skin Care,52.49,2024-11-05 10:51:08
CUST487,PROD012,Nail Remover,Nail Care,96.49,2024-10-13 09:49:04
CUST367,PROD030,Diffusers,Aromatherapy,82.49,2024-11-01 18:03:18
CUST071,PROD038,Wet Wipes,Hygiene,56.49,2024-01-04 01:47:46
CUST354,PROD007,Moisturizer,Skin Care,43.49,2024-02-21 06:52:17
CUST598,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-12-15 17:17:18
CUST084,PROD024,Lipstick,Makeup,84.49,2024-06-17 11:56:20
CUST031,PROD026,Mascara,Makeup,70.99,2024-12-05 20:00:01
CUST461,PROD035,Shaving Cream,Shaving,46.49,2024-12-03 15:41:39
CUST017,PROD029,Aroma Candles,Aromatherapy,63.49,2024-02-22 07:51:28
CUST200,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-05-14 03:12:07
CUST273,PROD039,Feminine Wash,Hygiene,96.49,2024-06-15 20:11:08
CUST408,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-04-17 06:19:15
CUST495,PROD039,Feminine Wash,Hygiene,96.49,2024-03-17 04:58:42
CUST460,PROD021,Straightener,Tools/Accessories,78.99,2024-05-09 17:16:48
CUST001,PROD028,Essential Oils,Aromatherapy,35.99,2024-11-26 14:45:17
CUST039,PROD026,Mascara,Makeup,70.99,2024-09-14 04:42:30
CUST284,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-09-09 04:50:38
CUST185,PROD031,Toothpaste,Oral Care,49.99,2024-05-26 23:22:45
CUST245,PROD001,Shampoo,Hair Care,45.49,2024-01-08 23:13:58
CUST490,PROD031,Toothpaste,Oral Care,49.99,2024-06-22 15:02:11
CUST373,PROD007,Moisturizer,Skin Care,43.49,2024-03-06 16:07:48
CUST540,PROD014,Cuticle Oil,Nail Care,18.99,2024-10-26 10:50:40
CUST469,PROD028,Essential Oils,Aromatherapy,35.99,2024-12-07 07:03:58
CUST285,PROD006,Face Wash,Skin Care,58.99,2024-06-18 17:44:08
CUST493,PROD017,Body Scrub,Body Care,82.49,2024-05-02 10:38:09
CUST257,PROD023,Foundation,Makeup,44.49,2024-02-28 11:45:25
CUST119,PROD023,Foundation,Makeup,44.49,2024-03-12 21:30:54
CUST094,PROD024,Lipstick,Makeup,84.49,2024-12-23 23:09:18
CUST021,PROD029,Aroma Candles,Aromatherapy,63.49,2024-03-28 16:49:42
CUST568,PROD011,Nail Polish,Nail Care,23.49,2024-10-09 05:38:06
CUST200,PROD031,Toothpaste,Oral Care,49.99,2024-01-30 09:45:25
CUST576,PROD041,Body Mist,Fragrance,98.49,2024-03-10 01:42:48
CUST542,PROD024,Lipstick,Makeup,84.49,2024-06-15 17:57:46
CUST341,PROD012,Nail Remover,Nail Care,96.49,2024-05-11 12:36:30
CUST441,PROD005,Hair Mask,Hair Care,48.49,2024-07-03 17:02:39
CUST589,PROD013,Nail Strengthener,Nail Care,58.49,2024-02-18 09:45:30
CUST020,PROD036,Aftershave,Shaving,43.49,2024-12-19 06:17:31
CUST109,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-05-28 14:13:00
CUST427,PROD017,Body Scrub,Body Care,82.49,2024-06-05 13:53:39
CUST140,PROD029,Aroma Candles,Aromatherapy,63.49,2024-09-28 00:33:21
CUST239,PROD008,Sunscreen,Skin Care,65.99,2024-02-01 01:13:47
CUST200,PROD027,Blush,Makeup,53.99,2024-04-25 02:25:26
CUST515,PROD006,Face Wash,Skin Care,58.99,2024-03-03 19:22:35
CUST283,PROD023,Foundation,Makeup,44.49,2024-07-08 21:38:10
CUST590,PROD037,Hand Sanitizer,Hygiene,6.99,2024-06-08 14:31:32
CUST005,PROD029,Aroma Candles,Aromatherapy,63.49,2024-09-20 21:43:33
CUST408,PROD007,Moisturizer,Skin Care,43.49,2024-06-16 15:43:00
CUST418,PROD036,Aftershave,Shaving,43.49,2024-05-04 05:33:30
CUST135,PROD024,Lipstick,Makeup,84.49,2024-03-31 00:35:13
CUST506,PROD005,Hair Mask,Hair Care,48.49,2024-02-20 14:23:47
CUST031,PROD012,Nail Remover,Nail Care,96.49,2024-12-20 22:08:40
CUST525,PROD024,Lipstick,Makeup,84.49,2024-05-20 22:34:48
CUST364,PROD013,Nail Strengthener,Nail Care,58.49,2024-11-24 17:20:57
CUST099,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-05-31 09:47:53
CUST185,PROD017,Body Scrub,Body Care,82.49,2024-12-28 00:14:52
CUST404,PROD029,Aroma Candles,Aromatherapy,63.49,2024-03-30 09:09:42
CUST314,PROD028,Essential Oils,Aromatherapy,35.99,2024-01-25 09:31:26
CUST258,PROD027,Blush,Makeup,53.99,2024-04-18 21:59:55
CUST054,PROD027,Blush,Makeup,53.99,2024-11-30 11:58:23
CUST440,PROD014,Cuticle Oil,Nail Care,18.99,2024-08-11 08:22:09
CUST088,PROD008,Sunscreen,Skin Care,65.99,2024-11-08 21:51:42
CUST198,PROD027,Blush,Makeup,53.99,2024-02-18 05:34:14
CUST537,PROD018,Deodorant,Body Care,43.99,2024-10-30 09:39:07
CUST337,PROD037,Hand Sanitizer,Hygiene,6.99,2024-03-29 16:22:25
CUST445,PROD006,Face Wash,Skin Care,58.99,2024-01-01 05:05:08
CUST565,PROD032,Mouthwash,Oral Care,48.49,2024-04-05 10:21:18
CUST048,PROD009,Face Scrub,Skin Care,52.49,2024-11-13 21:23:55
CUST595,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-02-29 05:52:49
CUST253,PROD006,Face Wash,Skin Care,58.99,2024-01-23 19:31:37
CUST115,PROD034,Razor,Shaving,21.49,2024-02-14 23:32:47
CUST530,PROD005,Hair Mask,Hair Care,48.49,2024-07-24 16:23:00
CUST518,PROD015,Body Lotion,Body Care,58.99,2024-02-12 13:46:05
CUST526,PROD006,Face Wash,Skin Care,58.99,2024-08-24 19:49:32
CUST548,PROD017,Body Scrub,Body Care,82.49,2024-05-26 15:27:12
CUST323,PROD010,Toner,Skin Care,98.49,2024-08-07 20:21:28
CUST424,PROD009,Face Scrub,Skin Care,52.49,2024-04-03 06:30:06
CUST330,PROD008,Sunscreen,Skin Care,65.99,2024-01-23 18:27:34
CUST352,PROD025,Eyeliner,Makeup,12.49,2024-02-16 13:53:12
CUST495,PROD004,Hair Serum,Hair Care,85.49,2024-06-26 06:36:30
CUST360,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-09-28 21:41:53
CUST115,PROD005,Hair Mask,Hair Care,48.49,2024-01-30 00:36:54
CUST061,PROD017,Body Scrub,Body Care,82.49,2024-02-25 17:53:22
CUST359,PROD023,Foundation,Makeup,44.49,2024-08-03 20:31:40
CUST501,PROD013,Nail Strengthener,Nail Care,58.49,2024-04-24 08:25:35
CUST263,PROD011,Nail Polish,Nail Care,23.49,2024-10-23 17:19:02
CUST580,PROD003,Hair Oil,Hair Care,35.49,2024-11-13 01:35:42
CUST576,PROD027,Blush,Makeup,53.99,2024-01-23 23:21:39
CUST179,PROD002,Conditioner,Hair Care,89.49,2024-05-28 06:39:30
CUST025,PROD014,Cuticle Oil,Nail Care,18.99,2024-01-25 00:51:50
CUST136,PROD013,Nail Strengthener,Nail Care,58.49,2024-10-28 15:59:08
CUST412,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-06-02 10:10:54
CUST511,PROD034,Razor,Shaving,21.49,2024-03-11 03:21:38
CUST075,PROD026,Mascara,Makeup,70.99,2024-08-08 06:23:39
CUST324,PROD030,Diffusers,Aromatherapy,82.49,2024-05-20 22:53:03
CUST251,PROD013,Nail Strengthener,Nail Care,58.49,2024-04-12 05:23:34
CUST451,PROD042,Cologne,Fragrance,56.99,2024-01-15 07:03:58
CUST430,PROD023,Foundation,Makeup,44.49,2024-01-16 09:43:50
CUST146,PROD026,Mascara,Makeup,70.99,2024-10-29 15:53:19
CUST446,PROD028,Essential Oils,Aromatherapy,35.99,2024-12-13 05:44:17
CUST325,PROD015,Body Lotion,Body Care,58.99,2024-03-07 13:50:10
CUST392,PROD016,Body Wash,Body Care,7.49,2024-09-22 22:24:41
CUST319,PROD030,Diffusers,Aromatherapy,82.49,2024-05-04 03:49:59
CUST542,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-01-27 20:03:20
CUST341,PROD038,Wet Wipes,Hygiene,56.49,2024-10-14 22:48:42
CUST402,PROD002,Conditioner,Hair Care,89.49,2024-04-29 03:25:28
CUST336,PROD017,Body Scrub,Body Care,82.49,2024-06-11 03:34:39
CUST199,PROD005,Hair Mask,Hair Care,48.49,2024-03-01 01:34:37
CUST274,PROD038,Wet Wipes,Hygiene,56.49,2024-05-01 18:20:13
CUST182,PROD024,Lipstick,Makeup,84.49,2024-09-04 12:39:47
CUST469,PROD018,Deodorant,Body Care,43.99,2024-04-02 13:29:20
CUST411,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-08-12 07:57:13
CUST237,PROD038,Wet Wipes,Hygiene,56.49,2024-05-14 00:53:18
CUST157,PROD005,Hair Mask,Hair Care,48.49,2024-04-09 07:11:38
CUST370,PROD017,Body Scrub,Body Care,82.49,2024-04-08 05:54:09
CUST380,PROD029,Aroma Candles,Aromatherapy,63.49,2024-08-24 09:43:35
CUST379,PROD021,Straightener,Tools/Accessories,78.99,2024-12-09 18:48:37
CUST567,PROD002,Conditioner,Hair Care,89.49,2024-09-16 07:36:52
CUST312,PROD021,Straightener,Tools/Accessories,78.99,2024-01-28 10:24:39
CUST347,PROD008,Sunscreen,Skin Care,65.99,2024-06-16 06:53:24
CUST007,PROD018,Deodorant,Body Care,43.99,2024-01-08 20:35:36
CUST459,PROD011,Nail Polish,Nail Care,23.49,2024-03-14 17:09:31
CUST457,PROD041,Body Mist,Fragrance,98.49,2024-10-09 19:13:37
CUST474,PROD036,Aftershave,Shaving,43.49,2024-05-05 20:19:18
CUST035,PROD010,Toner,Skin Care,98.49,2024-09-19 10:22:20
CUST087,PROD027,Blush,Makeup,53.99,2024-02-26 12:32:26
CUST055,PROD038,Wet Wipes,Hygiene,56.49,2024-12-23 03:44:10
CUST443,PROD038,Wet Wipes,Hygiene,56.49,2024-09-30 06:18:23
CUST006,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-03-09 15:07:46
CUST559,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-09-10 20:13:47
CUST183,PROD032,Mouthwash,Oral Care,48.49,2024-12-07 22:54:19
CUST331,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-03-24 11:23:21
CUST091,PROD012,Nail Remover,Nail Care,96.49,2024-11-27 13:12:25
CUST534,PROD016,Body Wash,Body Care,7.49,2024-01-26 09:58:55
CUST450,PROD003,Hair Oil,Hair Care,35.49,2024-05-17 16:44:51
CUST198,PROD018,Deodorant,Body Care,43.99,2024-06-21 19:24:58
CUST109,PROD009,Face Scrub,Skin Care,52.49,2024-10-30 03:25:20
CUST212,PROD011,Nail Polish,Nail Care,23.49,2024-04-29 23:50:34
CUST198,PROD039,Feminine Wash,Hygiene,96.49,2024-04-07 19:06:44
CUST326,PROD011,Nail Polish,Nail Care,23.49,2024-11-25 00:36:21
CUST582,PROD032,Mouthwash,Oral Care,48.49,2024-06-21 09:20:05
CUST347,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-01-20 22:33:46
CUST076,PROD003,Hair Oil,Hair Care,35.49,2024-11-25 23:45:04
CUST468,PROD034,Razor,Shaving,21.49,2024-04-20 11:56:39
CUST400,PROD004,Hair Serum,Hair Care,85.49,2024-09-02 20:39:45
CUST194,PROD034,Razor,Shaving,21.49,2024-05-16 00:02:51
CUST143,PROD032,Mouthwash,Oral Care,48.49,2024-01-08 09:57:17
CUST010,PROD009,Face Scrub,Skin Care,52.49,2024-06-18 23:53:39
CUST408,PROD011,Nail Polish,Nail Care,23.49,2024-05-23 04:42:01
CUST472,PROD032,Mouthwash,Oral Care,48.49,2024-06-25 22:53:03
CUST450,PROD009,Face Scrub,Skin Care,52.49,2024-10-27 09:10:31
CUST090,PROD004,Hair Serum,Hair Care,85.49,2024-04-30 05:43:28
CUST485,PROD008,Sunscreen,Skin Care,65.99,2024-09-16 00:22:50
CUST234,PROD040,Perfume,Fragrance,31.99,2024-08-01 14:23:29
CUST356,PROD005,Hair Mask,Hair Care,48.49,2024-07-26 10:40:52
CUST269,PROD036,Aftershave,Shaving,43.49,2024-02-16 22:25:55
CUST090,PROD010,Toner,Skin Care,98.49,2024-12-24 03:50:08
CUST196,PROD035,Shaving Cream,Shaving,46.49,2024-04-17 18:30:30
CUST493,PROD007,Moisturizer,Skin Care,43.49,2024-07-03 00:30:23
CUST419,PROD021,Straightener,Tools/Accessories,78.99,2024-09-25 04:07:28
CUST284,PROD041,Body Mist,Fragrance,98.49,2024-09-16 07:06:43
CUST456,PROD037,Hand Sanitizer,Hygiene,6.99,2024-10-09 02:05:54
CUST265,PROD007,Moisturizer,Skin Care,43.49,2024-06-26 03:05:27
CUST343,PROD018,Deodorant,Body Care,43.99,2024-06-24 21:12:35
CUST413,PROD032,Mouthwash,Oral Care,48.49,2024-06-27 06:56:38
CUST273,PROD027,Blush,Makeup,53.99,2024-12-27 06:41:19
CUST358,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-05-17 09:32:45
CUST225,PROD014,Cuticle Oil,Nail Care,18.99,2024-05-17 15:02:48
CUST274,PROD037,Hand Sanitizer,Hygiene,6.99,2024-05-27 23:47:02
CUST575,PROD029,Aroma Candles,Aromatherapy,63.49,2024-08-03 02:55:18
CUST213,PROD010,Toner,Skin Care,98.49,2024-03-07 03:32:12
CUST231,PROD008,Sunscreen,Skin Care,65.99,2024-01-23 02:41:08
CUST532,PROD037,Hand Sanitizer,Hygiene,6.99,2024-07-18 04:27:11
CUST304,PROD007,Moisturizer,Skin Care,43.49,2024-05-29 21:08:28
CUST238,PROD039,Feminine Wash,Hygiene,96.49,2024-03-12 01:56:15
CUST342,PROD006,Face Wash,Skin Care,58.99,2024-01-25 11:32:01
CUST386,PROD012,Nail Remover,Nail Care,96.49,2024-09-28 21:09:25
CUST094,PROD016,Body Wash,Body Care,7.49,2024-08-15 23:31:32
CUST502,PROD040,Perfume,Fragrance,31.99,2024-11-28 11:30:45
CUST167,PROD029,Aroma Candles,Aromatherapy,63.49,2024-09-24 09:21:29
CUST198,PROD010,Toner,Skin Care,98.49,2024-01-04 09:25:33
CUST439,PROD018,Deodorant,Body Care,43.99,2024-03-26 05:49:29
CUST222,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-10-12 16:22:55
CUST531,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-06-30 00:55:01
CUST119,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-05-30 05:41:05
CUST126,PROD006,Face Wash,Skin Care,58.99,2024-12-09 01:04:44
CUST205,PROD003,Hair Oil,Hair Care,35.49,2024-11-02 12:27:58
CUST336,PROD035,Shaving Cream,Shaving,46.49,2024-02-12 08:49:45
CUST104,PROD024,Lipstick,Makeup,84.49,2024-12-18 21:12:37
CUST492,PROD036,Aftershave,Shaving,43.49,2024-11-04 19:50:03
CUST294,PROD025,Eyeliner,Makeup,12.49,2024-12-16 21:21:57
CUST352,PROD025,Eyeliner,Makeup,12.49,2024-07-11 12:33:59
CUST179,PROD004,Hair Serum,Hair Care,85.49,2024-08-14 22:24:45
CUST438,PROD026,Mascara,Makeup,70.99,2024-11-01 02:09:43
CUST018,PROD004,Hair Serum,Hair Care,85.49,2024-04-15 09:33:38
CUST181,PROD042,Cologne,Fragrance,56.99,2024-04-25 11:14:26
CUST002,PROD037,Hand Sanitizer,Hygiene,6.99,2024-01-23 12:15:12
CUST030,PROD028,Essential Oils,Aromatherapy,35.99,2024-01-02 16:46:38
CUST175,PROD001,Shampoo,Hair Care,45.49,2024-06-27 05:41:59
CUST375,PROD036,Aftershave,Shaving,43.49,2024-08-12 06:55:18
CUST048,PROD031,Toothpaste,Oral Care,49.99,2024-01-29 01:51:42
CUST520,PROD036,Aftershave,Shaving,43.49,2024-02-29 23:21:50
CUST450,PROD004,Hair Serum,Hair Care,85.49,2024-11-22 15:08:38
CUST533,PROD002,Conditioner,Hair Care,89.49,2024-11-06 12:23:00
CUST202,PROD012,Nail Remover,Nail Care,96.49,2024-07-30 17:14:44
CUST161,PROD038,Wet Wipes,Hygiene,56.49,2024-09-02 23:06:22
CUST403,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-09-08 12:30:42
CUST101,PROD009,Face Scrub,Skin Care,52.49,2024-02-16 12:26:32
CUST086,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-07-11 14:23:45
CUST226,PROD007,Moisturizer,Skin Care,43.49,2024-03-27 19:40:58
CUST142,PROD013,Nail Strengthener,Nail Care,58.49,2024-07-14 06:18:30
CUST499,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-06-10 09:25:59
CUST398,PROD011,Nail Polish,Nail Care,23.49,2024-08-28 11:58:24
CUST314,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-05-01 13:10:55
CUST102,PROD003,Hair Oil,Hair Care,35.49,2024-06-17 00:31:38
CUST111,PROD023,Foundation,Makeup,44.49,2024-06-26 13:01:28
CUST117,PROD039,Feminine Wash,Hygiene,96.49,2024-04-12 19:02:12
CUST498,PROD006,Face Wash,Skin Care,58.99,2024-11-30 09:17:59
CUST592,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-02-02 15:06:01
CUST080,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-08-22 01:25:40
CUST427,PROD004,Hair Serum,Hair Care,85.49,2024-05-06 03:02:37
CUST018,PROD023,Foundation,Makeup,44.49,2024-12-14 14:44:31
CUST313,PROD041,Body Mist,Fragrance,98.49,2024-07-11 13:43:16
CUST053,PROD001,Shampoo,Hair Care,45.49,2024-02-25 03:43:50
CUST235,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-09-28 23:01:03
CUST006,PROD040,Perfume,Fragrance,31.99,2024-08-06 02:25:36
CUST457,PROD010,Toner,Skin Care,98.49,2024-01-28 21:58:24
CUST434,PROD015,Body Lotion,Body Care,58.99,2024-02-04 08:56:48
CUST069,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-07-04 00:44:52
CUST440,PROD010,Toner,Skin Care,98.49,2024-02-09 20:39:55
CUST552,PROD042,Cologne,Fragrance,56.99,2024-10-06 12:01:32
CUST548,PROD017,Body Scrub,Body Care,82.49,2024-08-27 03:50:23
CUST212,PROD028,Essential Oils,Aromatherapy,35.99,2024-03-03 15:45:26
CUST580,PROD032,Mouthwash,Oral Care,48.49,2024-11-20 03:05:13
CUST140,PROD026,Mascara,Makeup,70.99,2024-02-10 22:00:11
CUST074,PROD009,Face Scrub,Skin Care,52.49,2024-08-31 14:57:28
CUST323,PROD002,Conditioner,Hair Care,89.49,2024-02-06 00:31:29
CUST399,PROD034,Razor,Shaving,21.49,2024-05-11 10:10:52
CUST347,PROD008,Sunscreen,Skin Care,65.99,2024-06-10 13:53:28
CUST331,PROD029,Aroma Candles,Aromatherapy,63.49,2024-06-30 14:54:15
CUST312,PROD002,Conditioner,Hair Care,89.49,2024-06-23 06:00:48
CUST301,PROD039,Feminine Wash,Hygiene,96.49,2024-07-06 16:03:25
CUST538,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-05-09 13:22:14
CUST211,PROD026,Mascara,Makeup,70.99,2024-08-19 15:11:16
CUST250,PROD038,Wet Wipes,Hygiene,56.49,2024-07-21 03:35:44
CUST408,PROD030,Diffusers,Aromatherapy,82.49,2024-09-29 14:27:34
CUST428,PROD029,Aroma Candles,Aromatherapy,63.49,2024-05-04 11:51:03
CUST209,PROD040,Perfume,Fragrance,31.99,2024-04-04 02:28:02
CUST479,PROD042,Cologne,Fragrance,56.99,2024-06-01 03:52:08
CUST560,PROD006,Face Wash,Skin Care,58.99,2024-02-26 17:48:10
CUST324,PROD015,Body Lotion,Body Care,58.99,2024-03-03 14:56:50
CUST513,PROD034,Razor,Shaving,21.49,2024-05-29 09:03:36
CUST402,PROD035,Shaving Cream,Shaving,46.49,2024-08-17 21:16:36
CUST276,PROD035,Shaving Cream,Shaving,46.49,2024-03-26 06:26:40
CUST147,PROD025,Eyeliner,Makeup,12.49,2024-11-30 13:54:21
CUST432,PROD018,Deodorant,Body Care,43.99,2024-11-08 20:36:40
CUST420,PROD032,Mouthwash,Oral Care,48.49,2024-05-11 14:51:59
CUST453,PROD006,Face Wash,Skin Care,58.99,2024-03-06 10:38:09
CUST326,PROD035,Shaving Cream,Shaving,46.49,2024-07-24 11:46:42
CUST101,PROD032,Mouthwash,Oral Care,48.49,2024-09-28 17:03:16
CUST593,PROD030,Diffusers,Aromatherapy,82.49,2024-11-07 00:00:20
CUST449,PROD032,Mouthwash,Oral Care,48.49,2024-03-27 17:22:45
CUST111,PROD009,Face Scrub,Skin Care,52.49,2024-10-24 08:21:21
CUST391,PROD021,Straightener,Tools/Accessories,78.99,2024-04-29 00:15:02
CUST464,PROD034,Razor,Shaving,21.49,2024-11-26 18:41:46
CUST277,PROD001,Shampoo,Hair Care,45.49,2024-02-15 12:52:33
CUST577,PROD041,Body Mist,Fragrance,98.49,2024-01-10 06:06:44
CUST248,PROD036,Aftershave,Shaving,43.49,2024-06-29 08:14:53
CUST351,PROD012,Nail Remover,Nail Care,96.49,2024-12-03 08:40:51
CUST120,PROD041,Body Mist,Fragrance,98.49,2024-07-14 02:45:24
CUST437,PROD032,Mouthwash,Oral Care,48.49,2024-09-15 12:20:27
CUST582,PROD018,Deodorant,Body Care,43.99,2024-10-10 14:38:45
CUST411,PROD010,Toner,Skin Care,98.49,2024-02-16 22:09:17
CUST434,PROD015,Body Lotion,Body Care,58.99,2024-10-28 18:20:20
CUST112,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-10-10 19:12:52
CUST397,PROD004,Hair Serum,Hair Care,85.49,2024-02-20 13:44:32
CUST029,PROD007,Moisturizer,Skin Care,43.49,2024-07-09 02:50:57
CUST459,PROD030,Diffusers,Aromatherapy,82.49,2024-11-06 23:01:50
CUST153,PROD010,Toner,Skin Care,98.49,2024-11-18 08:22:03
CUST296,PROD038,Wet Wipes,Hygiene,56.49,2024-06-09 19:13:33
CUST344,PROD021,Straightener,Tools/Accessories,78.99,2024-05-24 06:08:14
CUST426,PROD015,Body Lotion,Body Care,58.99,2024-07-23 02:43:27
CUST215,PROD004,Hair Serum,Hair Care,85.49,2024-04-20 16:33:19
CUST228,PROD011,Nail Polish,Nail Care,23.49,2024-02-13 17:57:43
CUST554,PROD010,Toner,Skin Care,98.49,2024-02-07 21:40:29
CUST192,PROD030,Diffusers,Aromatherapy,82.49,2024-04-28 19:09:28
CUST257,PROD040,Perfume,Fragrance,31.99,2024-07-18 22:30:58
CUST534,PROD005,Hair Mask,Hair Care,48.49,2024-02-19 21:11:04
